Transaction_ID,Date,Year,Month,Day,User_ID,Transaction_Type,Category,Amount,Balance_After,Payment_Mode,Status,Merchant_Name,Location
TXN01293,2023-07-24,2023,Jul,24,U25,Money Spent,Shopping,7432.75,49475.05,Bank Transfer,Success,Swiggy,Chennai
TXN01294,2024-12-11,2024,Dec,11,U70,Money Added,Travel,12819.51,27724.1,UPI ID,Failed,-,Chennai
TXN01295,2023-03-01,2023,Mar,1,U169,Money Added,Entertainment,13292.6,28795.11,Mobile No,Pending,-,Bangalore
TXN01296,2024-03-26,2024,Mar,26,U29,Money Added,Cashback,10111.16,49594.38,Wallet,Success,-,Mumbai
TXN01297,2023-12-14,2023,Dec,14,U27,Money Sent,Rent,859.33,24074.78,UPI ID,Success,Amazon,Delhi
TXN01298,2023-02-21,2023,Feb,21,U194,Money Sent,Shopping,2362.77,24211.76,Wallet,Success,Swiggy,Chennai
TXN01299,2023-08-22,2023,Aug,22,U78,Money Spent,Bills,11034.09,13491.57,UPI ID,Success,Zomato,Hyderabad
TXN01300,2023-10-06,2023,Oct,6,U117,Money Spent,Travel,16511.89,11691.87,Bank Transfer,Success,Uber,Pune
TXN01301,2025-01-29,2025,Jan,29,U29,Money Spent,Shopping,12417.71,13514.86,Mobile No,Success,Netflix,Hyderabad
TXN01302,2024-03-03,2024,Mar,3,U173,Money Sent,Rent,19280.61,23582.75,QR Code,Failed,Uber,Chennai
TXN01303,2024-03-21,2024,Mar,21,U185,Money Added,Cashback,11265.81,26757.13,UPI ID,Success,-,Bangalore
TXN01304,2024-02-13,2024,Feb,13,U163,Money Spent,Travel,3394.48,47660.21,QR Code,Success,Zomato,Delhi
TXN01305,2024-02-08,2024,Feb,8,U94,Money Sent,Food,11580.92,39650.02,Mobile No,Success,Netflix,Chennai
TXN01306,2024-05-25,2024,May,25,U6,Money Added,Investment,6639.53,23339.46,Bank Transfer,Success,-,Kolkata
TXN01307,2024-10-31,2024,Oct,31,U149,Money Sent,Entertainment,13133.1,16711.24,Wallet,Failed,IRCTC,Delhi
TXN01308,2023-08-14,2023,Aug,14,U54,Money Added,Shopping,14623.92,21654.36,Mobile No,Failed,-,Delhi
TXN01309,2023-02-05,2023,Feb,5,U28,Money Added,Cashback,1654.17,30361.51,UPI ID,Pending,-,Hyderabad
TXN01310,2023-01-09,2023,Jan,9,U166,Money Spent,Travel,1841.23,47002.54,Wallet,Success,Zomato,Hyderabad
TXN01311,2023-12-29,2023,Dec,29,U18,Money Spent,Entertainment,8920.13,24637.13,QR Code,Pending,Uber,Delhi
TXN01312,2025-02-23,2025,Feb,23,U93,Money Sent,Bills,14929.95,8967.39,QR Code,Success,Swiggy,Chennai
TXN01313,2024-06-30,2024,Jun,30,U54,Money Spent,Rent,3377.12,30041.91,Bank Transfer,Pending,Zomato,Mumbai
TXN01314,2024-10-07,2024,Oct,7,U48,Money Spent,Investment,15168.83,16217.42,UPI ID,Pending,Zomato,Hyderabad
TXN01315,2024-01-08,2024,Jan,8,U185,Money Spent,Bills,13132.0,42236.24,Wallet,Success,Amazon,Delhi
TXN01316,2024-09-30,2024,Sep,30,U192,Money Added,Food,15683.42,39484.61,QR Code,Pending,-,Delhi
TXN01317,2023-08-22,2023,Aug,22,U158,Money Added,Shopping,14139.99,16918.16,Mobile No,Pending,-,Mumbai
TXN01318,2023-06-08,2023,Jun,8,U118,Money Sent,Rent,2334.51,9018.03,Mobile No,Pending,Swiggy,Delhi
TXN01319,2023-02-05,2023,Feb,5,U172,Money Added,Bills,2551.97,22375.8,QR Code,Failed,-,Chennai
TXN01320,2023-12-30,2023,Dec,30,U122,Money Spent,Cashback,18107.25,40644.11,Bank Transfer,Pending,IRCTC,Hyderabad
TXN01321,2024-06-20,2024,Jun,20,U72,Money Sent,Entertainment,13247.92,7129.74,Bank Transfer,Success,BigBasket,Kolkata
TXN01322,2023-03-01,2023,Mar,1,U94,Money Spent,Rent,5398.7,20917.08,Bank Transfer,Success,Netflix,Bangalore
TXN01323,2023-10-16,2023,Oct,16,U160,Money Sent,Investment,1776.4,42214.83,UPI ID,Pending,Zomato,Mumbai
TXN01324,2024-11-23,2024,Nov,23,U114,Money Added,Cashback,19753.11,8465.94,QR Code,Pending,-,Bangalore
TXN01325,2024-08-18,2024,Aug,18,U163,Money Added,Food,15591.25,29499.22,Bank Transfer,Failed,-,Bangalore
TXN01326,2023-04-24,2023,Apr,24,U24,Money Spent,Rent,5008.78,35218.66,Bank Transfer,Failed,Flipkart,Hyderabad
TXN01327,2024-08-05,2024,Aug,5,U74,Money Added,Food,17622.46,27988.14,Mobile No,Failed,-,Delhi
TXN01328,2023-07-18,2023,Jul,18,U18,Money Spent,Investment,12543.97,5621.31,QR Code,Failed,Uber,Kolkata
TXN01329,2023-07-30,2023,Jul,30,U59,Money Spent,Food,15801.49,4084.23,Wallet,Failed,Electricity Board,Kolkata
TXN01330,2023-09-25,2023,Sep,25,U92,Money Spent,Rent,17723.05,47599.87,QR Code,Pending,IRCTC,Hyderabad
TXN01331,2023-03-09,2023,Mar,9,U166,Money Spent,Cashback,19739.17,31709.82,QR Code,Pending,Uber,Bangalore
TXN01332,2023-06-29,2023,Jun,29,U117,Money Added,Investment,13942.5,10641.95,Bank Transfer,Pending,-,Pune
TXN01333,2023-03-19,2023,Mar,19,U154,Money Spent,Investment,14219.0,14771.31,Mobile No,Success,Swiggy,Hyderabad
TXN01334,2024-01-20,2024,Jan,20,U91,Money Added,Cashback,17489.05,9544.28,QR Code,Pending,-,Mumbai
TXN01335,2023-01-11,2023,Jan,11,U111,Money Added,Shopping,19717.19,7881.42,Bank Transfer,Pending,-,Chennai
TXN01336,2023-12-28,2023,Dec,28,U164,Money Sent,Food,264.54,22747.94,Wallet,Success,Netflix,Delhi
TXN01337,2023-10-13,2023,Oct,13,U6,Money Sent,Food,19128.44,20755.41,UPI ID,Pending,Flipkart,Kolkata
TXN01338,2023-05-27,2023,May,27,U186,Money Added,Cashback,10081.64,25641.47,Bank Transfer,Pending,-,Bangalore
TXN01339,2024-01-05,2024,Jan,5,U7,Money Sent,Rent,14797.13,2603.06,UPI ID,Failed,IRCTC,Pune
TXN01340,2023-10-18,2023,Oct,18,U166,Money Added,Investment,16457.84,4522.42,Mobile No,Failed,-,Pune
TXN01341,2023-09-09,2023,Sep,9,U131,Money Sent,Rent,7071.04,29278.48,Wallet,Pending,Netflix,Mumbai
TXN01342,2023-07-30,2023,Jul,30,U136,Money Spent,Bills,4797.86,17651.1,UPI ID,Failed,Flipkart,Bangalore
TXN01343,2023-07-13,2023,Jul,13,U151,Money Sent,Cashback,14137.89,34631.91,QR Code,Pending,Flipkart,Bangalore
TXN01344,2025-02-14,2025,Feb,14,U132,Money Spent,Investment,19214.12,41053.21,Mobile No,Failed,Netflix,Hyderabad
TXN01345,2024-01-22,2024,Jan,22,U107,Money Spent,Shopping,6854.3,13932.95,Mobile No,Failed,BigBasket,Hyderabad
TXN01346,2024-03-30,2024,Mar,30,U64,Money Added,Food,734.11,17736.03,Mobile No,Success,-,Hyderabad
TXN01347,2023-12-19,2023,Dec,19,U64,Money Spent,Groceries,19067.21,6619.74,Mobile No,Pending,Uber,Bangalore
TXN01348,2025-01-26,2025,Jan,26,U168,Money Added,Investment,1986.48,16361.7,Bank Transfer,Pending,-,Delhi
TXN01349,2023-03-15,2023,Mar,15,U45,Money Spent,Groceries,10726.05,36769.82,Wallet,Pending,Zomato,Mumbai
TXN01350,2023-08-28,2023,Aug,28,U56,Money Spent,Investment,11926.13,6900.05,UPI ID,Pending,Swiggy,Hyderabad
TXN01351,2023-11-15,2023,Nov,15,U129,Money Added,Investment,16892.19,40051.39,QR Code,Failed,-,Pune
TXN01352,2023-12-18,2023,Dec,18,U4,Money Added,Travel,2581.15,29189.14,Mobile No,Pending,-,Bangalore
TXN01353,2023-08-28,2023,Aug,28,U16,Money Added,Cashback,5053.64,15018.92,QR Code,Success,-,Kolkata
TXN01354,2024-12-17,2024,Dec,17,U181,Money Spent,Rent,12113.66,38905.74,Mobile No,Success,Flipkart,Pune
TXN01355,2023-03-09,2023,Mar,9,U77,Money Added,Rent,13036.66,45473.24,Mobile No,Failed,-,Mumbai
TXN01356,2024-12-19,2024,Dec,19,U9,Money Added,Cashback,1943.66,5681.55,Wallet,Failed,-,Bangalore
TXN01357,2023-12-15,2023,Dec,15,U63,Money Spent,Shopping,802.71,35738.54,QR Code,Failed,Zomato,Pune
TXN01358,2023-06-03,2023,Jun,3,U105,Money Sent,Travel,1057.2,41336.39,QR Code,Failed,Flipkart,Chennai
TXN01359,2023-01-08,2023,Jan,8,U35,Money Spent,Investment,7665.65,44446.96,QR Code,Pending,Swiggy,Delhi
TXN01360,2024-12-19,2024,Dec,19,U9,Money Spent,Entertainment,2199.15,1232.31,Bank Transfer,Success,BigBasket,Bangalore
TXN01361,2023-09-28,2023,Sep,28,U183,Money Spent,Travel,17720.89,49606.07,UPI ID,Success,Electricity Board,Bangalore
TXN01362,2023-06-28,2023,Jun,28,U156,Money Spent,Travel,14260.84,32728.18,QR Code,Pending,Swiggy,Hyderabad
TXN01363,2024-12-17,2024,Dec,17,U86,Money Spent,Rent,15969.72,41730.32,Bank Transfer,Pending,Electricity Board,Mumbai
TXN01364,2024-11-07,2024,Nov,7,U178,Money Added,Groceries,16772.54,48253.97,Bank Transfer,Success,-,Bangalore
TXN01365,2025-01-16,2025,Jan,16,U52,Money Spent,Cashback,1724.62,21643.46,UPI ID,Pending,IRCTC,Hyderabad
TXN01366,2024-09-12,2024,Sep,12,U84,Money Added,Travel,18651.49,26307.91,Wallet,Success,-,Hyderabad
TXN01367,2023-11-21,2023,Nov,21,U114,Money Added,Groceries,6124.11,27172.12,Bank Transfer,Failed,-,Pune
TXN01368,2023-07-23,2023,Jul,23,U107,Money Spent,Groceries,8514.98,39389.4,Wallet,Pending,IRCTC,Pune
TXN01369,2023-02-05,2023,Feb,5,U45,Money Spent,Food,12012.17,2341.21,Mobile No,Failed,Uber,Pune
TXN01370,2023-05-29,2023,May,29,U177,Money Sent,Entertainment,18904.04,26741.06,Wallet,Pending,Flipkart,Delhi
TXN01371,2024-04-12,2024,Apr,12,U11,Money Sent,Food,8458.22,28231.08,Mobile No,Failed,IRCTC,Mumbai
TXN01372,2024-06-07,2024,Jun,7,U11,Money Added,Shopping,6266.8,36789.74,Wallet,Success,-,Chennai
TXN01373,2025-03-09,2025,Mar,9,U47,Money Added,Bills,17913.85,30852.29,QR Code,Failed,-,Bangalore
TXN01374,2023-08-23,2023,Aug,23,U75,Money Spent,Entertainment,12572.5,36917.22,UPI ID,Pending,Flipkart,Bangalore
TXN01375,2023-09-08,2023,Sep,8,U162,Money Sent,Bills,17591.02,49817.87,QR Code,Failed,Uber,Chennai
TXN01376,2023-02-20,2023,Feb,20,U147,Money Spent,Entertainment,9922.29,37063.94,UPI ID,Pending,Uber,Hyderabad
TXN01377,2024-10-07,2024,Oct,7,U167,Money Added,Travel,5253.46,38769.89,Wallet,Success,-,Hyderabad
TXN01378,2023-05-21,2023,May,21,U76,Money Sent,Groceries,6039.37,46517.31,Mobile No,Success,Amazon,Delhi
TXN01379,2024-02-11,2024,Feb,11,U92,Money Spent,Shopping,12956.09,33075.16,Bank Transfer,Pending,IRCTC,Delhi
TXN01380,2023-06-24,2023,Jun,24,U84,Money Added,Investment,12531.78,23447.23,Bank Transfer,Success,-,Kolkata
TXN01381,2023-06-10,2023,Jun,10,U148,Money Added,Bills,564.36,31098.95,Wallet,Pending,-,Bangalore
TXN01382,2023-06-25,2023,Jun,25,U128,Money Sent,Food,9687.21,38044.43,UPI ID,Success,Flipkart,Pune
TXN01383,2023-09-16,2023,Sep,16,U31,Money Sent,Cashback,340.09,38206.53,Mobile No,Success,BigBasket,Kolkata
TXN01384,2023-09-08,2023,Sep,8,U169,Money Sent,Travel,448.38,21128.63,Mobile No,Success,Swiggy,Mumbai
TXN01385,2024-06-14,2024,Jun,14,U154,Money Spent,Food,19142.9,44205.19,Mobile No,Pending,Flipkart,Kolkata
TXN01386,2023-07-26,2023,Jul,26,U146,Money Added,Bills,1900.27,12664.81,UPI ID,Failed,-,Chennai
TXN01387,2023-08-26,2023,Aug,26,U33,Money Sent,Bills,12825.63,29221.77,Wallet,Success,BigBasket,Bangalore
TXN01388,2024-07-25,2024,Jul,25,U152,Money Sent,Travel,13327.84,10226.53,Bank Transfer,Pending,IRCTC,Pune
TXN01389,2023-06-26,2023,Jun,26,U21,Money Spent,Rent,284.5,25644.98,Mobile No,Pending,Electricity Board,Kolkata
TXN01390,2023-12-19,2023,Dec,19,U190,Money Added,Food,3335.8,46825.14,Bank Transfer,Failed,-,Kolkata
TXN01391,2025-01-04,2025,Jan,4,U160,Money Spent,Entertainment,2584.54,19607.45,Mobile No,Pending,Netflix,Chennai
TXN01392,2023-11-25,2023,Nov,25,U193,Money Added,Shopping,13998.77,17011.23,QR Code,Success,-,Delhi
TXN01393,2023-12-20,2023,Dec,20,U184,Money Spent,Bills,15798.26,7619.73,Wallet,Pending,Swiggy,Pune
TXN01394,2023-11-04,2023,Nov,4,U89,Money Spent,Rent,3879.68,31941.2,Wallet,Pending,Uber,Kolkata
TXN01395,2024-11-13,2024,Nov,13,U182,Money Sent,Investment,15894.32,21701.21,Wallet,Failed,Zomato,Delhi
TXN01396,2024-03-12,2024,Mar,12,U128,Money Spent,Bills,14058.11,43607.27,UPI ID,Failed,BigBasket,Delhi
TXN01397,2023-08-29,2023,Aug,29,U170,Money Sent,Shopping,16646.81,13488.78,Bank Transfer,Failed,BigBasket,Pune
TXN01398,2023-04-07,2023,Apr,7,U158,Money Spent,Investment,13787.05,9304.87,Mobile No,Pending,Netflix,Mumbai
TXN01399,2023-10-22,2023,Oct,22,U111,Money Spent,Food,5288.01,44867.7,Mobile No,Failed,Netflix,Hyderabad
TXN01400,2024-05-30,2024,May,30,U65,Money Sent,Groceries,1589.69,12587.23,Wallet,Pending,Zomato,Delhi
TXN01401,2024-08-26,2024,Aug,26,U130,Money Spent,Rent,13483.7,7934.37,Wallet,Success,Electricity Board,Bangalore
TXN01402,2023-03-28,2023,Mar,28,U103,Money Sent,Cashback,10036.27,22261.41,QR Code,Pending,IRCTC,Hyderabad
TXN01403,2024-07-16,2024,Jul,16,U182,Money Sent,Groceries,123.07,25863.0,Wallet,Success,Amazon,Chennai
TXN01404,2025-01-30,2025,Jan,30,U174,Money Sent,Bills,993.27,45715.83,UPI ID,Success,Amazon,Chennai
TXN01405,2024-06-03,2024,Jun,3,U45,Money Added,Shopping,9347.81,28687.32,UPI ID,Failed,-,Pune
TXN01406,2023-03-31,2023,Mar,31,U47,Money Added,Bills,16360.08,31794.12,Mobile No,Pending,-,Kolkata
TXN01407,2024-05-28,2024,May,28,U192,Money Sent,Investment,9227.21,36448.44,Mobile No,Failed,Electricity Board,Chennai
TXN01408,2023-12-24,2023,Dec,24,U12,Money Spent,Travel,8674.03,30353.22,Wallet,Failed,Flipkart,Chennai
TXN01409,2023-09-13,2023,Sep,13,U179,Money Sent,Cashback,14902.11,19107.08,UPI ID,Pending,Zomato,Mumbai
TXN01410,2023-01-06,2023,Jan,6,U99,Money Sent,Travel,16403.78,10920.87,Bank Transfer,Failed,Electricity Board,Kolkata
TXN01411,2023-09-08,2023,Sep,8,U103,Money Added,Investment,6774.27,24176.16,Wallet,Success,-,Pune
TXN01412,2023-10-18,2023,Oct,18,U21,Money Added,Entertainment,1726.0,9503.83,Bank Transfer,Pending,-,Chennai
TXN01413,2023-12-25,2023,Dec,25,U125,Money Sent,Investment,2077.49,6670.63,QR Code,Success,Uber,Pune
TXN01414,2023-08-15,2023,Aug,15,U85,Money Spent,Cashback,5183.68,20415.69,QR Code,Success,BigBasket,Chennai
TXN01415,2024-10-22,2024,Oct,22,U22,Money Added,Rent,12872.21,46610.65,UPI ID,Success,-,Kolkata
TXN01416,2024-04-11,2024,Apr,11,U43,Money Added,Cashback,13495.15,22310.62,Bank Transfer,Success,-,Kolkata
TXN01417,2023-05-02,2023,May,2,U115,Money Sent,Shopping,15076.52,21666.64,Bank Transfer,Success,Flipkart,Delhi
TXN01418,2023-12-14,2023,Dec,14,U83,Money Spent,Food,3323.2,10963.97,Mobile No,Success,Flipkart,Kolkata
TXN01419,2023-05-08,2023,May,8,U24,Money Added,Shopping,16371.36,19955.78,Bank Transfer,Pending,-,Delhi
TXN01420,2024-06-09,2024,Jun,9,U72,Money Sent,Bills,292.05,23146.76,UPI ID,Failed,Uber,Chennai
TXN01421,2023-11-10,2023,Nov,10,U158,Money Added,Entertainment,5744.23,10358.01,Bank Transfer,Pending,-,Delhi
TXN01422,2024-06-06,2024,Jun,6,U157,Money Sent,Investment,248.87,40174.47,Bank Transfer,Failed,IRCTC,Chennai
TXN01423,2024-10-02,2024,Oct,2,U100,Money Spent,Investment,17117.33,2810.5,QR Code,Failed,BigBasket,Mumbai
TXN01424,2024-11-10,2024,Nov,10,U174,Money Added,Shopping,4766.91,11601.14,UPI ID,Pending,-,Bangalore
TXN01425,2023-03-07,2023,Mar,7,U17,Money Added,Travel,6108.3,34698.18,Wallet,Pending,-,Delhi
TXN01426,2023-09-29,2023,Sep,29,U26,Money Added,Bills,6717.31,28637.07,UPI ID,Pending,-,Chennai
TXN01427,2025-01-06,2025,Jan,6,U55,Money Sent,Travel,18579.63,11318.38,UPI ID,Pending,Swiggy,Hyderabad
TXN01428,2024-10-11,2024,Oct,11,U74,Money Added,Groceries,19619.5,44425.47,Bank Transfer,Success,-,Chennai
TXN01429,2023-03-04,2023,Mar,4,U128,Money Added,Cashback,3000.46,23213.4,QR Code,Pending,-,Bangalore
TXN01430,2025-03-07,2025,Mar,7,U161,Money Spent,Cashback,8806.4,39096.5,Mobile No,Failed,Zomato,Delhi
TXN01431,2023-03-16,2023,Mar,16,U18,Money Spent,Food,17241.26,22623.28,UPI ID,Pending,Zomato,Pune
TXN01432,2023-06-17,2023,Jun,17,U99,Money Sent,Rent,12708.75,47894.65,Mobile No,Failed,IRCTC,Hyderabad
TXN01433,2024-08-04,2024,Aug,4,U63,Money Added,Groceries,10909.12,1926.44,Bank Transfer,Success,-,Hyderabad
TXN01434,2023-10-08,2023,Oct,8,U59,Money Spent,Groceries,7383.36,29827.08,Bank Transfer,Failed,IRCTC,Delhi
TXN01435,2024-10-29,2024,Oct,29,U180,Money Spent,Entertainment,4694.91,27666.67,Bank Transfer,Pending,Zomato,Pune
TXN01436,2023-12-13,2023,Dec,13,U70,Money Sent,Shopping,2640.12,12939.9,QR Code,Pending,Zomato,Mumbai
TXN01437,2023-11-14,2023,Nov,14,U172,Money Spent,Shopping,19347.43,26406.05,QR Code,Failed,Swiggy,Bangalore
TXN01438,2024-11-07,2024,Nov,7,U20,Money Spent,Groceries,13507.56,1172.66,UPI ID,Success,BigBasket,Pune
TXN01439,2023-03-21,2023,Mar,21,U95,Money Sent,Travel,13804.26,34420.29,QR Code,Pending,Uber,Chennai
TXN01440,2024-03-13,2024,Mar,13,U177,Money Added,Shopping,19536.47,44821.19,Wallet,Pending,-,Hyderabad
TXN01441,2023-11-17,2023,Nov,17,U71,Money Spent,Travel,3298.14,32599.98,Mobile No,Success,IRCTC,Pune
TXN01442,2023-11-19,2023,Nov,19,U55,Money Sent,Bills,19470.61,30167.12,QR Code,Pending,Netflix,Chennai
TXN01443,2023-05-21,2023,May,21,U63,Money Sent,Food,3076.15,31063.3,Mobile No,Success,Uber,Delhi
TXN01444,2024-06-08,2024,Jun,8,U38,Money Spent,Investment,6145.54,25457.32,Mobile No,Success,Electricity Board,Bangalore
TXN01445,2024-08-10,2024,Aug,10,U129,Money Sent,Travel,13333.22,20945.21,UPI ID,Success,Electricity Board,Delhi
TXN01446,2024-02-26,2024,Feb,26,U158,Money Added,Groceries,19238.69,47689.59,QR Code,Success,-,Bangalore
TXN01447,2024-06-30,2024,Jun,30,U45,Money Spent,Groceries,17726.21,2249.53,UPI ID,Failed,Zomato,Bangalore
TXN01448,2023-08-17,2023,Aug,17,U24,Money Sent,Shopping,16556.26,15915.53,Mobile No,Pending,Amazon,Pune
TXN01449,2023-04-08,2023,Apr,8,U174,Money Spent,Investment,15444.48,2185.54,Mobile No,Success,BigBasket,Mumbai
TXN01450,2023-12-17,2023,Dec,17,U190,Money Added,Groceries,8947.43,36584.01,Wallet,Failed,-,Delhi
TXN01451,2024-02-07,2024,Feb,7,U110,Money Spent,Groceries,1302.99,36197.52,Mobile No,Failed,Flipkart,Chennai
TXN01452,2024-07-18,2024,Jul,18,U104,Money Spent,Travel,8860.74,25319.59,UPI ID,Success,Electricity Board,Delhi
TXN01453,2025-03-07,2025,Mar,7,U182,Money Added,Cashback,19996.34,46023.36,Mobile No,Failed,-,Hyderabad
TXN01454,2024-01-03,2024,Jan,3,U114,Money Spent,Entertainment,5586.02,21621.14,Mobile No,Pending,Uber,Mumbai
TXN01455,2023-12-29,2023,Dec,29,U7,Money Spent,Rent,3357.15,42882.56,Bank Transfer,Failed,Zomato,Pune
TXN01456,2025-01-09,2025,Jan,9,U136,Money Added,Food,5240.63,8986.3,QR Code,Success,-,Delhi
TXN01457,2023-01-25,2023,Jan,25,U169,Money Added,Rent,4181.37,11089.24,Bank Transfer,Failed,-,Hyderabad
TXN01458,2024-04-30,2024,Apr,30,U182,Money Sent,Groceries,3855.0,43652.7,UPI ID,Pending,Zomato,Mumbai
TXN01459,2024-12-27,2024,Dec,27,U34,Money Added,Rent,6204.19,40929.76,Bank Transfer,Success,-,Bangalore
TXN01460,2023-05-26,2023,May,26,U130,Money Spent,Shopping,6295.31,34567.38,Bank Transfer,Success,Zomato,Delhi
TXN01461,2024-12-03,2024,Dec,3,U149,Money Added,Investment,8516.12,45719.95,UPI ID,Success,-,Hyderabad
TXN01462,2024-12-23,2024,Dec,23,U120,Money Spent,Travel,10168.03,47441.24,Mobile No,Success,Electricity Board,Pune
TXN01463,2023-08-31,2023,Aug,31,U93,Money Spent,Rent,3216.09,33038.43,Mobile No,Success,Netflix,Mumbai
TXN01464,2023-07-20,2023,Jul,20,U125,Money Sent,Groceries,6474.28,35438.39,Mobile No,Failed,BigBasket,Delhi
TXN01465,2023-02-02,2023,Feb,2,U34,Money Added,Investment,11445.54,46462.82,Wallet,Failed,-,Kolkata
TXN01466,2023-05-09,2023,May,9,U33,Money Added,Entertainment,1128.34,925.36,UPI ID,Failed,-,Chennai
TXN01467,2024-09-18,2024,Sep,18,U162,Money Added,Shopping,537.19,2364.69,UPI ID,Pending,-,Bangalore
TXN01468,2025-02-03,2025,Feb,3,U166,Money Sent,Food,15318.96,1150.41,QR Code,Success,Zomato,Chennai
TXN01469,2023-06-04,2023,Jun,4,U79,Money Sent,Food,8540.51,21899.4,Wallet,Failed,Flipkart,Pune
TXN01470,2024-12-07,2024,Dec,7,U50,Money Sent,Entertainment,16008.8,1888.88,UPI ID,Pending,Uber,Kolkata
TXN01471,2023-09-01,2023,Sep,1,U21,Money Sent,Groceries,16220.9,34725.94,Wallet,Pending,Netflix,Kolkata
TXN01472,2024-11-29,2024,Nov,29,U43,Money Spent,Entertainment,12877.78,27554.27,Mobile No,Failed,Zomato,Delhi
TXN01473,2024-07-31,2024,Jul,31,U22,Money Sent,Investment,320.54,20026.83,QR Code,Success,BigBasket,Pune
TXN01474,2024-03-14,2024,Mar,14,U24,Money Added,Cashback,310.07,16480.04,UPI ID,Failed,-,Hyderabad
TXN01475,2024-08-13,2024,Aug,13,U21,Money Sent,Rent,4021.56,6514.54,Wallet,Success,IRCTC,Kolkata
TXN01476,2024-05-27,2024,May,27,U128,Money Spent,Rent,8911.44,18477.99,Bank Transfer,Success,Electricity Board,Bangalore
TXN01477,2024-01-11,2024,Jan,11,U63,Money Added,Cashback,2812.53,40566.14,QR Code,Success,-,Mumbai
TXN01478,2025-03-02,2025,Mar,2,U66,Money Sent,Shopping,9034.48,16937.52,Bank Transfer,Pending,Swiggy,Kolkata
TXN01479,2024-05-24,2024,May,24,U147,Money Sent,Investment,5397.8,23311.03,UPI ID,Failed,Netflix,Delhi
TXN01480,2023-01-10,2023,Jan,10,U63,Money Spent,Investment,15901.45,36768.54,QR Code,Success,Netflix,Hyderabad
TXN01481,2023-04-11,2023,Apr,11,U59,Money Spent,Shopping,9832.87,22237.84,QR Code,Failed,Swiggy,Hyderabad
TXN01482,2025-01-02,2025,Jan,2,U173,Money Sent,Cashback,4271.96,25798.36,UPI ID,Failed,Amazon,Chennai
TXN01483,2024-11-12,2024,Nov,12,U100,Money Added,Cashback,7585.43,47463.53,UPI ID,Failed,-,Mumbai
TXN01484,2023-06-19,2023,Jun,19,U56,Money Spent,Shopping,14211.57,21856.61,Mobile No,Failed,IRCTC,Delhi
TXN01485,2024-12-22,2024,Dec,22,U92,Money Sent,Rent,18586.17,24983.62,Wallet,Pending,Swiggy,Bangalore
TXN01486,2023-03-02,2023,Mar,2,U70,Money Spent,Rent,9643.44,34175.63,UPI ID,Pending,Flipkart,Mumbai
TXN01487,2025-02-23,2025,Feb,23,U124,Money Sent,Groceries,1425.16,17144.76,UPI ID,Failed,Zomato,Kolkata
TXN01488,2023-08-21,2023,Aug,21,U103,Money Spent,Cashback,15253.92,17823.71,Mobile No,Success,Electricity Board,Pune
TXN01489,2025-02-15,2025,Feb,15,U179,Money Spent,Investment,17547.46,11212.54,UPI ID,Success,Amazon,Chennai
TXN01490,2024-02-23,2024,Feb,23,U182,Money Spent,Cashback,17808.58,22486.83,QR Code,Success,Flipkart,Hyderabad
TXN01491,2024-04-21,2024,Apr,21,U128,Money Added,Groceries,14369.55,24246.24,Mobile No,Success,-,Kolkata
TXN01492,2025-03-07,2025,Mar,7,U116,Money Sent,Rent,19707.0,37135.16,Wallet,Pending,Uber,Kolkata
TXN01493,2024-09-28,2024,Sep,28,U136,Money Added,Entertainment,14522.35,32831.8,QR Code,Failed,-,Kolkata
TXN01494,2023-02-24,2023,Feb,24,U32,Money Spent,Travel,10625.89,38692.27,QR Code,Failed,Zomato,Kolkata
TXN01495,2023-11-07,2023,Nov,7,U36,Money Sent,Cashback,19906.81,39259.66,QR Code,Failed,Flipkart,Kolkata
TXN01496,2024-10-10,2024,Oct,10,U76,Money Added,Shopping,9590.15,7544.89,Wallet,Failed,-,Bangalore
TXN01497,2024-03-30,2024,Mar,30,U14,Money Sent,Shopping,18685.85,2066.58,Bank Transfer,Success,Netflix,Delhi
TXN01498,2023-01-06,2023,Jan,6,U60,Money Sent,Groceries,8519.55,33470.8,QR Code,Success,BigBasket,Bangalore
TXN01499,2025-02-15,2025,Feb,15,U20,Money Sent,Food,7840.35,37235.88,Bank Transfer,Failed,Flipkart,Pune
TXN01500,2024-01-01,2024,Jan,1,U52,Money Sent,Rent,14861.69,38782.1,Bank Transfer,Pending,Swiggy,Pune
